src,dst
0x30ebS0x3191S0x2082S0x2408S0x272,0x30eeS0x3191S0x2082S0x2408S0x272
0x310fS0x3191S0x2082S0x2408S0x272,0x3125S0x3191S0x2082S0x2408S0x272
0x319cS0x2082S0x2427S0x272,0x31a0S0x2082S0x2427S0x272
0x3125S0x3191S0x2082S0x2427S0x272,0x319cS0x2082S0x2427S0x272
0x2089S0x2427S0x272,0x31a7S0x2082S0x2427S0x272
0x208dS0x2427S0x272,0x2090S0x2427S0x272
0x31a1S0x2082S0x2427S0x272,0x31a4S0x2082S0x2427S0x272
0x3192S0x2082S0x2427S0x272,0x30f5S0x3191S0x2082S0x2427S0x272
0x3196S0x2082S0x2427S0x272,0x3199S0x2082S0x2427S0x272
0x319dS0x2082S0x2427S0x272,0x31a0S0x2082S0x2427S0x272
0x30e7S0x3191S0x2082S0x2427S0x272,0x312bS0x3191S0x2082S0x2427S0x272
0x30ebS0x3191S0x2082S0x2427S0x272,0x30eeS0x3191S0x2082S0x2427S0x272
0x310fS0x3191S0x2082S0x2427S0x272,0x3125S0x3191S0x2082S0x2427S0x272
0x25a1S0x3d8,0x25a4S0x3d8
0x2596S0x3d8,0x259bS0x3d8
0x259bS0x3d8,0x259cS0x3d8
0x259cS0x3d8,0x25a0S0x3d8
0x259dS0x3d8,0x25a0S0x3d8
0x25a6S0x3d8,0x25aeS0x3d8
0x25a8S0x3d8,0x2326S0x25a5S0x3d8
0x2316S0x25a5S0x3d8,0x31e1S0x2312B0x25a5S0x3d8
0x2316S0x25a5S0x3d8,0xc17S0x3ed
0x25afS0x3d8,0x25b2S0x3d8
0x25b7S0x3d8,0x25bfS0x3d8
0x25b9S0x3d8,0x2096S0x25b3S0x3d8
0x2086S0x25b3S0x3d8,0x319cS0x2082S0x25b3S0x3d8
0x2086S0x25b3S0x3d8,0x3125S0x3191S0x2082S0x25b3S0x3d8
0x2086S0x25b3S0x3d8,0xc17S0x3ed
0x25c0S0x3d8,0x25c3S0x3d8
0x25c8S0x3d8,0x25d0S0x3d8
0x25caS0x3d8,0x2326S0x25c4S0x3d8
0x2316S0x25c4S0x3d8,0x31e1S0x2312B0x25c4S0x3d8
0x2316S0x25c4S0x3d8,0xc17S0x3ed
0x25d1S0x3d8,0x25d4S0x3d8
0x31e1S0x2312B0x25a5S0x3d8,0x31e5S0x2312B0x25a5S0x3d8
0xc17S0x3ed,0x2b78S0x2f59S0x3f2
0x2319S0x25a5S0x3d8,0x31ecS0x2312B0x25a5S0x3d8
0x231dS0x25a5S0x3d8,0x2320S0x25a5S0x3d8
0x31e1S0x2312B0x25c4S0x3d8,0x31e5S0x2312B0x25c4S0x3d8
0x2319S0x25c4S0x3d8,0x31ecS0x2312B0x25c4S0x3d8
0x231dS0x25c4S0x3d8,0x2320S0x25c4S0x3d8
0x31e6S0x2312B0x25a5S0x3d8,0x31e9S0x2312B0x25a5S0x3d8
0x31e2S0x2312B0x25a5S0x3d8,0x31e5S0x2312B0x25a5S0x3d8
0x31d7S0x2312B0x25a5S0x3d8,0x3135S0x31d6S0x2312B0x25a5S0x3d8
0x31dbS0x2312B0x25a5S0x3d8,0x31deS0x2312B0x25a5S0x3d8
0x31e6S0x2312B0x25c4S0x3d8,0x31e9S0x2312B0x25c4S0x3d8
0x31e2S0x2312B0x25c4S0x3d8,0x31e5S0x2312B0x25c4S0x3d8
0x31d7S0x2312B0x25c4S0x3d8,0x3135S0x31d6S0x2312B0x25c4S0x3d8
0x31dbS0x2312B0x25c4S0x3d8,0x31deS0x2312B0x25c4S0x3d8
0x319cS0x2082S0x25b3S0x3d8,0x31a0S0x2082S0x25b3S0x3d8
0x3125S0x3191S0x2082S0x25b3S0x3d8,0x319cS0x2082S0x25b3S0x3d8
0x2089S0x25b3S0x3d8,0x31a7S0x2082S0x25b3S0x3d8
0x208dS0x25b3S0x3d8,0x2090S0x25b3S0x3d8
0x31a1S0x2082S0x25b3S0x3d8,0x31a4S0x2082S0x25b3S0x3d8
0x3192S0x2082S0x25b3S0x3d8,0x30f5S0x3191S0x2082S0x25b3S0x3d8
0x3196S0x2082S0x25b3S0x3d8,0x3199S0x2082S0x25b3S0x3d8
0x319dS0x2082S0x25b3S0x3d8,0x31a0S0x2082S0x25b3S0x3d8
0x30e7S0x3191S0x2082S0x25b3S0x3d8,0x312bS0x3191S0x2082S0x25b3S0x3d8
0x30ebS0x3191S0x2082S0x25b3S0x3d8,0x30eeS0x3191S0x2082S0x25b3S0x3d8
0x310fS0x3191S0x2082S0x25b3S0x3d8,0x3125S0x3191S0x2082S0x25b3S0x3d8
0x2464S0x1d9,0x2467S0x1d9
0x247eS0x1d9,0x2481S0x1d9
0x24a7S0x1d9,0x24aaS0x1d9
0x2459S0x1d9,0x245eS0x1d9
0x245eS0x1d9,0x245fS0x1d9
0x245fS0x1d9,0x2463S0x1d9
0x2460S0x1d9,0x2463S0x1d9
0x2469S0x1d9,0x246cS0x1d9
0x246dS0x1d9,0x2478S0x1d9
0x246dS0x1d9,0x2489S0x1d9
0x2478S0x1d9,0x2479S0x1d9
0x246eS0x1d9,0x2478S0x1d9
0x2479S0x1d9,0x247dS0x1d9
0x247aS0x1d9,0x247dS0x1d9
0x2483S0x1d9,0x2119S0x2482S0x1d9
0x20aaS0x2482S0x1d9,0x20d3S0x2482S0x1d9
0x20aaS0x2482S0x1d9,0x2fd7S0x2482S0x1d9
0x20aaS0x2482S0x1d9,0x20e6S0x2482S0x1d9
0x20aaS0x2482S0x1d9,0x2fe5S0x2482S0x1d9
0x20aaS0x2482S0x1d9,0x20c1S0x2482S0x1d9
0x20c5S0x2482S0x1d9,0x20d5S0x2482S0x1d9
0x20c5S0x2482S0x1d9,0x20f6_0x3S0x2482S0x1d9
0x20c5S0x2482S0x1d9,0x20ec_0x1S0x2482S0x1d9
0x209eS0x2482S0x1d9,0x209fS0x2482S0x1d9
0x248aS0x1d9,0x248dS0x1d9
0x2492S0x1d9,0x2495S0x1d9
0x2496S0x1d9,0x24a1S0x1d9
0x2496S0x1d9,0x24b2S0x1d9
0x24a1S0x1d9,0x24a2S0x1d9
0x2497S0x1d9,0x24a1S0x1d9
0x24a2S0x1d9,0x24a6S0x1d9
0x24a3S0x1d9,0x24a6S0x1d9
0x24acS0x1d9,0x221fS0x24abS0x1d9
0x21b0S0x24abS0x1d9,0x21d9S0x24abS0x1d9
0x21b0S0x24abS0x1d9,0x3027S0x24abS0x1d9
0x21b0S0x24abS0x1d9,0x21ecS0x24abS0x1d9
0x21b0S0x24abS0x1d9,0x3035S0x24abS0x1d9
0x21b0S0x24abS0x1d9,0x21c7S0x24abS0x1d9
0x21cbS0x24abS0x1d9,0x21dbS0x24abS0x1d9
0x21cbS0x24abS0x1d9,0x21fc_0x3S0x24abS0x1d9
0x21cbS0x24abS0x1d9,0x21f2_0x1S0x24abS0x1d9
0x21a4S0x24abS0x1d9,0x21a5S0x24abS0x1d9
0x24b3S0x1d9,0x24b6S0x1d9
0x21aaS0x24abS0x1d9,0x21adS0x24abS0x1d9
0x21e2S0x24abS0x1d9,0x21e5S0x24abS0x1d9
0x302dS0x24abS0x1d9,0x3030S0x24abS0x1d9
0x21d9S0x24abS0x1d9,0x21dbS0x24abS0x1d9
0x3027S0x24abS0x1d9,0x3028S0x24abS0x1d9
0x21ecS0x24abS0x1d9,0x21edS0x24abS0x1d9
0x3035S0x24abS0x1d9,0x303bS0x24abS0x1d9
0x21b1S0x24abS0x1d9,0x2fc9S0x21bcS0x24abS0x1d9
0x21b4S0x24abS0x1d9,0x3041S0x24abS0x1d9
0x21b8S0x24abS0x1d9,0x21bbS0x24abS0x1d9
0x21c8S0x24abS0x1d9,0x21cbS0x24abS0x1d9
0x21dbS0x24abS0x1d9,0x21dcS0x24abS0x1d9
0x21fc_0x3S0x24abS0x1d9,0x2208S0x24abS0x1d9
0x21f2_0x1S0x24abS0x1d9,0x2316S0x21f2S0x24abS0x1d9
0x21ceS0x24abS0x1d9,0x21d1S0x24abS0x1d9
0x21d1S0x24abS0x1d9,0x21fc_0x4S0x24abS0x1d9
0x21fc_0x4S0x24abS0x1d9,0x2202S0x24abS0x1d9
0x21fc_0x4S0x24abS0x1d9,0x21feS0x24abS0x1d9
0x21d6S0x24abS0x1d9,0x21d9S0x24abS0x1d9
0x21ddS0x24abS0x1d9,0x21e1S0x24abS0x1d9
0x21deS0x24abS0x1d9,0x21e1S0x24abS0x1d9
0x21bdS0x24abS0x1d9,0x21c0S0x24abS0x1d9
0x301dS0x24abS0x1d9,0x3027S0x24abS0x1d9
0x3028S0x24abS0x1d9,0x302cS0x24abS0x1d9
0x3029S0x24abS0x1d9,0x302cS0x24abS0x1d9
0x21e7S0x24abS0x1d9,0x21fc_0x2S0x24abS0x1d9
0x21e7S0x24abS0x1d9,0x21e9_0x0S0x24abS0x1d9
0x21fc_0x2S0x24abS0x1d9,0x220fS0x24abS0x1d9
0x21e9_0x0S0x24abS0x1d9,0x21ecS0x24abS0x1d9
0x1c400S0x24abS0x1d9,0x1c420S0x24abS0x1d9
0x21ffS0x24abS0x1d9,0x2202S0x24abS0x1d9
0x2202S0x24abS0x1d9,0x21fc_0x4S0x24abS0x1d9
0x2205S0x24abS0x1d9,0x2208S0x24abS0x1d9
0x2208S0x24abS0x1d9,0x21fc_0x3S0x24abS0x1d9
0x2208S0x24abS0x1d9,0x21f2_0x1S0x24abS0x1d9
0x220cS0x24abS0x1d9,0x220fS0x24abS0x1d9
0x220fS0x24abS0x1d9,0x21fc_0x2S0x24abS0x1d9
0x220fS0x24abS0x1d9,0x21e9_0x0S0x24abS0x1d9
0x2212S0x24abS0x1d9,0x2215S0x24abS0x1d9
0x21edS0x24abS0x1d9,0x21f1S0x24abS0x1d9
0x21eeS0x24abS0x1d9,0x21f1S0x24abS0x1d9
0x21a1S0x24abS0x1d9,0x21a4S0x24abS0x1d9
0x21a6S0x24abS0x1d9,0x21a9S0x24abS0x1d9
0x3032S0x24abS0x1d9,0x3035S0x24abS0x1d9
0x303bS0x24abS0x1d9,0x2fa7S0x21bcS0x24abS0x1d9
0x3038S0x24abS0x1d9,0x303bS0x24abS0x1d9
0x2fa7S0x21bcS0x24abS0x1d9,0x2faaS0x21bcS0x24abS0x1d9
0x2fa7S0x21bcS0x24abS0x1d9,0x2fb5S0x21bcS0x24abS0x1d9
0x2fa7S0x21bcS0x24abS0x1d9,0x2fc4S0x21bcS0x24abS0x1d9
0x21f3S0x24abS0x1d9,0x2326S0x21f2S0x24abS0x1d9
0x21f8S0x24abS0x1d9,0x21fbS0x24abS0x1d9
0x2316S0x21f2S0x24abS0x1d9,0x31e1S0x2312B0x21f2S0x24abS0x1d9
0x2316S0x21f2S0x24abS0x1d9,0x21feS0x24abS0x1d9
0x2fbcS0x21bcS0x24abS0x1d9,0x2fbfS0x21bcS0x24abS0x1d9
0x2fa0S0x21bcS0x24abS0x1d9,0x2fa2S0x21bcS0x24abS0x1d9
0x2fa2S0x21bcS0x24abS0x1d9,0x21d1S0x24abS0x1d9
0x2fa2S0x21bcS0x24abS0x1d9,0x2fa7S0x21bcS0x24abS0x1d9
0x2fa2S0x21bcS0x24abS0x1d9,0x2faaS0x21bcS0x24abS0x1d9
0x2fa2S0x21bcS0x24abS0x1d9,0x21c7S0x24abS0x1d9
0x2fa2S0x21bcS0x24abS0x1d9,0x5bbS0x1ef
0x2fa2S0x21bcS0x24abS0x1d9,0x66eS0x1ef
0x2fa2S0x21bcS0x24abS0x1d9,0x67dS0x1ef
0x2faaS0x21bcS0x24abS0x1d9,0x2fb6S0x21bcS0x24abS0x1d9
0x5bbS0x1ef,0x5beS0x1ef
0x66eS0x1ef,0x670S0x1ef
0x67dS0x1ef,0x67eS0x1ef
0x2fb5S0x21bcS0x24abS0x1d9,0x2fb6S0x21bcS0x24abS0x1d9
0x2fb6S0x21bcS0x24abS0x1d9,0x2fb7S0x21bcS0x24abS0x1d9
0x2fabS0x21bcS0x24abS0x1d9,0x2fb5S0x21bcS0x24abS0x1d9
0x2fb7S0x21bcS0x24abS0x1d9,0x2fbbS0x21bcS0x24abS0x1d9
0x2fb8S0x21bcS0x24abS0x1d9,0x2fbbS0x21bcS0x24abS0x1d9
0x2fc2S0x21bcS0x24abS0x1d9,0x2fc4S0x21bcS0x24abS0x1d9
0x31e1S0x2312B0x21f2S0x24abS0x1d9,0x31e5S0x2312B0x21f2S0x24abS0x1d9
0x2319S0x21f2S0x24abS0x1d9,0x31ecS0x2312B0x21f2S0x24abS0x1d9
0x231dS0x21f2S0x24abS0x1d9,0x2320S0x21f2S0x24abS0x1d9
0x31e6S0x2312B0x21f2S0x24abS0x1d9,0x31e9S0x2312B0x21f2S0x24abS0x1d9
0x31e2S0x2312B0x21f2S0x24abS0x1d9,0x31e5S0x2312B0x21f2S0x24abS0x1d9
0x31d7S0x2312B0x21f2S0x24abS0x1d9,0x3135S0x31d6S0x2312B0x21f2S0x24abS0x1d9
0x31dbS0x2312B0x21f2S0x24abS0x1d9,0x31deS0x2312B0x21f2S0x24abS0x1d9
0x20a4S0x2482S0x1d9,0x20a7S0x2482S0x1d9
0x20dcS0x2482S0x1d9,0x20dfS0x2482S0x1d9
0x2fddS0x2482S0x1d9,0x2fe0S0x2482S0x1d9
0x20d3S0x2482S0x1d9,0x20d5S0x2482S0x1d9
0x2fd7S0x2482S0x1d9,0x2fd8S0x2482S0x1d9
0x20e6S0x2482S0x1d9,0x20e7S0x2482S0x1d9
0x2fe5S0x2482S0x1d9,0x2febS0x2482S0x1d9
0x20abS0x2482S0x1d9,0x2fc9S0x20b6S0x2482S0x1d9
0x20aeS0x2482S0x1d9,0x2ff1S0x2482S0x1d9
0x20b2S0x2482S0x1d9,0x20b5S0x2482S0x1d9
0x20c2S0x2482S0x1d9,0x20c5S0x2482S0x1d9
0x20d5S0x2482S0x1d9,0x20d6S0x2482S0x1d9
0x20f6_0x3S0x2482S0x1d9,0x2102S0x2482S0x1d9
0x20ec_0x1S0x2482S0x1d9,0x2086S0x20ecS0x2482S0x1d9
0x20c8S0x2482S0x1d9,0x20cbS0x2482S0x1d9
0x20cbS0x2482S0x1d9,0x20f6_0x4S0x2482S0x1d9
0x20f6_0x4S0x2482S0x1d9,0x20fcS0x2482S0x1d9
0x20f6_0x4S0x2482S0x1d9,0x20f8S0x2482S0x1d9
0x20d0S0x2482S0x1d9,0x20d3S0x2482S0x1d9
0x20d7S0x2482S0x1d9,0x20dbS0x2482S0x1d9
0x20d8S0x2482S0x1d9,0x20dbS0x2482S0x1d9
0x20b7S0x2482S0x1d9,0x20baS0x2482S0x1d9
0x2fcdS0x2482S0x1d9,0x2fd7S0x2482S0x1d9
0x2fd8S0x2482S0x1d9,0x2fdcS0x2482S0x1d9
0x2fd9S0x2482S0x1d9,0x2fdcS0x2482S0x1d9
0x20e1S0x2482S0x1d9,0x20f6_0x2S0x2482S0x1d9
0x20e1S0x2482S0x1d9,0x20e3_0x0S0x2482S0x1d9
0x20f6_0x2S0x2482S0x1d9,0x2109S0x2482S0x1d9
0x20e3_0x0S0x2482S0x1d9,0x20e6S0x2482S0x1d9
0x1b000S0x2482S0x1d9,0x1b020S0x2482S0x1d9
0x20f9S0x2482S0x1d9,0x20fcS0x2482S0x1d9
0x20fcS0x2482S0x1d9,0x20f6_0x4S0x2482S0x1d9
0x20ffS0x2482S0x1d9,0x2102S0x2482S0x1d9
0x2102S0x2482S0x1d9,0x20f6_0x3S0x2482S0x1d9
0x2102S0x2482S0x1d9,0x20ec_0x1S0x2482S0x1d9
0x2106S0x2482S0x1d9,0x2109S0x2482S0x1d9
0x2109S0x2482S0x1d9,0x20f6_0x2S0x2482S0x1d9
0x2109S0x2482S0x1d9,0x20e3_0x0S0x2482S0x1d9
0x210cS0x2482S0x1d9,0x210fS0x2482S0x1d9
0x20e7S0x2482S0x1d9,0x20ebS0x2482S0x1d9
0x20e8S0x2482S0x1d9,0x20ebS0x2482S0x1d9
0x209bS0x2482S0x1d9,0x209eS0x2482S0x1d9
0x20a0S0x2482S0x1d9,0x20a3S0x2482S0x1d9
0x2fe2S0x2482S0x1d9,0x2fe5S0x2482S0x1d9
0x2febS0x2482S0x1d9,0x2fa7S0x20b6S0x2482S0x1d9
0x2fe8S0x2482S0x1d9,0x2febS0x2482S0x1d9
0x2fa7S0x20b6S0x2482S0x1d9,0x2faaS0x20b6S0x2482S0x1d9
0x2fa7S0x20b6S0x2482S0x1d9,0x2fb5S0x20b6S0x2482S0x1d9
0x2fa7S0x20b6S0x2482S0x1d9,0x2fc4S0x20b6S0x2482S0x1d9
0x20edS0x2482S0x1d9,0x2096S0x20ecS0x2482S0x1d9
0x20f2S0x2482S0x1d9,0x20f5S0x2482S0x1d9
0x2086S0x20ecS0x2482S0x1d9,0x319cS0x2082S0x20ecS0x2482S0x1d9
0x2086S0x20ecS0x2482S0x1d9,0x3125S0x3191S0x2082S0x20ecS0x2482S0x1d9
0x2086S0x20ecS0x2482S0x1d9,0x20f8S0x2482S0x1d9
0x2fbcS0x20b6S0x2482S0x1d9,0x2fbfS0x20b6S0x2482S0x1d9
0x2fa0S0x20b6S0x2482S0x1d9,0x2fa2S0x20b6S0x2482S0x1d9
0x2fa2S0x20b6S0x2482S0x1d9,0x20cbS0x2482S0x1d9
0x2fa2S0x20b6S0x2482S0x1d9,0x2fa7S0x20b6S0x2482S0x1d9
0x2fa2S0x20b6S0x2482S0x1d9,0x2faaS0x20b6S0x2482S0x1d9
0x2fa2S0x20b6S0x2482S0x1d9,0x20c1S0x2482S0x1d9
0x2fa2S0x20b6S0x2482S0x1d9,0x65aS0x1ef
0x2fa2S0x20b6S0x2482S0x1d9,0x5bdS0x1ef
0x2fa2S0x20b6S0x2482S0x1d9,0x5ffS0x1ef
0x2fa2S0x20b6S0x2482S0x1d9,0x669S0x1ef
0x2fa2S0x20b6S0x2482S0x1d9,0x64cS0x1ef
0x2faaS0x20b6S0x2482S0x1d9,0x2fb6S0x20b6S0x2482S0x1d9
0x65aS0x1ef,0x65cS0x1ef
0x5bdS0x1ef,0x5beS0x1ef
0x5ffS0x1ef,0x60aS0x1ef
0x5ffS0x1ef,0x621S0x1ef
0x5ffS0x1ef,0x62bS0x1ef
0x5ffS0x1ef,0x61dS0x1ef
0x5ffS0x1ef,0x637S0x1ef
0x669S0x1ef,0x66aS0x1ef
0x64cS0x1ef,0x64eS0x1ef
0x2fb5S0x20b6S0x2482S0x1d9,0x2fb6S0x20b6S0x2482S0x1d9
0x2fb6S0x20b6S0x2482S0x1d9,0x2fb7S0x20b6S0x2482S0x1d9
0x2fabS0x20b6S0x2482S0x1d9,0x2fb5S0x20b6S0x2482S0x1d9
0x2fb7S0x20b6S0x2482S0x1d9,0x2fbbS0x20b6S0x2482S0x1d9
0x2fb8S0x20b6S0x2482S0x1d9,0x2fbbS0x20b6S0x2482S0x1d9
0x2fc2S0x20b6S0x2482S0x1d9,0x2fc4S0x20b6S0x2482S0x1d9
0x319cS0x2082S0x20ecS0x2482S0x1d9,0x31a0S0x2082S0x20ecS0x2482S0x1d9
0x3125S0x3191S0x2082S0x20ecS0x2482S0x1d9,0x319cS0x2082S0x20ecS0x2482S0x1d9
0x2089S0x20ecS0x2482S0x1d9,0x31a7S0x2082S0x20ecS0x2482S0x1d9
0x208dS0x20ecS0x2482S0x1d9,0x2090S0x20ecS0x2482S0x1d9
0x31a1S0x2082S0x20ecS0x2482S0x1d9,0x31a4S0x2082S0x20ecS0x2482S0x1d9
0x3192S0x2082S0x20ecS0x2482S0x1d9,0x30f5S0x3191S0x2082S0x20ecS0x2482S0x1d9
0x3196S0x2082S0x20ecS0x2482S0x1d9,0x3199S0x2082S0x20ecS0x2482S0x1d9
0x319dS0x2082S0x20ecS0x2482S0x1d9,0x31a0S0x2082S0x20ecS0x2482S0x1d9
0x30e7S0x3191S0x2082S0x20ecS0x2482S0x1d9,0x312bS0x3191S0x2082S0x20ecS0x2482S0x1d9
0x30ebS0x3191S0x2082S0x20ecS0x2482S0x1d9,0x30eeS0x3191S0x2082S0x20ecS0x2482S0x1d9
0x310fS0x3191S0x2082S0x20ecS0x2482S0x1d9,0x3125S0x3191S0x2082S0x20ecS0x2482S0x1d9
0x894S0x2ef,0x896S0x2ef
0x896S0x2ef,0x8bcS0x2ef
0x896S0x2ef,0x8b9S0x2ef
0x8bcS0x2ef,0x2ebfS0x894S0x2ef
0x8bcS0x2ef,0x2ec4S0x894S0x2ef
0x8bcS0x2ef,0x2ec8S0x894S0x2ef
0x897S0x2ef,0x8b9S0x2ef
0x8baS0x2ef,0x8bcS0x2ef
0x2ebfS0x894S0x2ef,0x2ec4S0x894S0x2ef
0x2ebfS0x894S0x2ef,0x30d1S0x29d2S0x894S0x2ef
0x2ebfS0x894S0x2ef,0x30cdS0x29d2S0x894S0x2ef
0x2ec4S0x894S0x2ef,0x2ec9S0x894S0x2ef
0x2ec8S0x894S0x2ef,0x2ec9S0x894S0x2ef
0x8bdS0x2ef,0x2ed8S0x894S0x2ef
0x8c1S0x2ef,0x8c4S0x2ef
0x8e9S0x2ef,0x8fdS0x2ef
0x8fdS0x2ef,0x8feS0x2ef
0x8ebS0x2ef,0x8f4S0x2ef
0x8ebS0x2ef,0x902S0x2ef
0x8f4S0x2ef,0x8faS0x2ef
0x8edS0x2ef,0x8f2S0x2ef
0x8f2S0x2ef,0x8f8S0x2ef
0x8f2S0x2ef,0x8ffS0x2ef
0x8efS0x2ef,0x8f2S0x2ef
0x8f8S0x2ef,0x8f9S0x2ef
0x8ffS0x2ef,0x900S0x2ef
0x8faS0x2ef,0x900S0x2ef
0x8f6S0x2ef,0x8f8S0x2ef
0x8f9S0x2ef,0x8faS0x2ef
0x900S0x2ef,0x902S0x2ef
0x8feS0x2ef,0x8ffS0x2ef
0x904S0x2ef,0x917S0x2ef
0x917S0x2ef,0x918S0x2ef
0x906S0x2ef,0x90cS0x2ef
0x906S0x2ef,0x90eS0x2ef
0x906S0x2ef,0x91cS0x2ef
0x90cS0x2ef,0x912S0x2ef
0x90cS0x2ef,0x919S0x2ef
0x90eS0x2ef,0x914S0x2ef
0x909S0x2ef,0x90cS0x2ef
0x912S0x2ef,0x913S0x2ef
0x919S0x2ef,0x91aS0x2ef
0x914S0x2ef,0x91aS0x2ef
0x910S0x2ef,0x912S0x2ef
0x913S0x2ef,0x914S0x2ef
0x91aS0x2ef,0x91cS0x2ef
0x918S0x2ef,0x919S0x2ef
0xf200S0x2ef,0xf220S0x2ef
0x937S0x2ef,0x941S0x2ef
0x937S0x2ef,0x94aS0x2ef
0x937S0x2ef,0x94fS0x2ef
0x941S0x2ef,0x947S0x2ef
0x94aS0x2ef,0x94bS0x2ef
0x93aS0x2ef,0x93fS0x2ef
0x93fS0x2ef,0x945S0x2ef
0x93fS0x2ef,0x94cS0x2ef
0x93cS0x2ef,0x93fS0x2ef
0x945S0x2ef,0x946S0x2ef
0x94cS0x2ef,0x94dS0x2ef
0x947S0x2ef,0x94dS0x2ef
0x943S0x2ef,0x945S0x2ef
0x946S0x2ef,0x947S0x2ef
0x94dS0x2ef,0x94fS0x2ef
0x94bS0x2ef,0x94cS0x2ef
0xfc00S0x2ef,0xfc20S0x2ef
0x85bS0x2ef,0x860S0x2ef
0x860S0x2ef,0x867S0x2ef
0x85dS0x2ef,0x865S0x2ef
0x865S0x2ef,0x867S0x2ef
0x867S0x2ef,0x86aS0x2ef
0x862S0x2ef,0x865S0x2ef
0x86aS0x2ef,0x879_0x0S0x2ef
0x86aS0x2ef,0x88f_0x0S0x2ef
0x86aS0x2ef,0x86fS0x2ef
0x868S0x2ef,0x86aS0x2ef
0x879_0x0S0x2ef,0x87eS0x2ef
0x88f_0x0S0x2ef,0x893S0x2ef
0x86cS0x2ef,0x86fS0x2ef
0x87bS0x2ef,0x87eS0x2ef
0xde00S0x2ef,0xde20S0x2ef
0x890S0x2ef,0x893S0x2ef
0x8cfS0x2ef,0x8d5S0x2ef
0x8d5S0x2ef,0x8dcS0x2ef
0x8d2S0x2ef,0x8daS0x2ef
0x8daS0x2ef,0x8dcS0x2ef
0x8dcS0x2ef,0x8dfS0x2ef
0x8d7S0x2ef,0x8daS0x2ef
0x8dfS0x2ef,0x8e0S0x2ef
0x8ddS0x2ef,0x8dfS0x2ef
0x8e0S0x2ef,0x8e4S0x2ef
0x8e0S0x2ef,0x932S0x2ef
0x8e4S0x2ef,0x8e8S0x2ef
0x932S0x2ef,0x936S0x2ef
0x8e5S0x2ef,0x8e8S0x2ef
0x8c6S0x2ef,0x8c8S0x2ef
0x8c8S0x2ef,0x8cbS0x2ef
0x8c8S0x2ef,0x8cdS0x2ef
0x8cbS0x2ef,0x8cdS0x2ef
0x91fS0x2ef,0x925S0x2ef
0x922S0x2ef,0x925S0x2ef
0x927S0x2ef,0x92fS0x2ef
0x92cS0x2ef,0x92fS0x2ef
0x933S0x2ef,0x936S0x2ef
0x871S0x2ef,0x1a82S0x870S0x2ef
0x874S0x2ef,0x877S0x2ef
0x880S0x2ef,0x883S0x2ef
0x880S0x2ef,0x888S0x2ef
0x883S0x2ef,0x88aS0x2ef
0x888S0x2ef,0x88aS0x2ef
0x88aS0x2ef,0x88dS0x2ef
0x885S0x2ef,0x888S0x2ef
0x88dS0x2ef,0x88eS0x2ef
0x88bS0x2ef,0x88dS0x2ef
0x88eS0x2ef,0x88f_0x0S0x2ef
0xe800S0x2ef,0xe820S0x2ef
0x1a70S0x870S0x2ef,0x1a76S0x870S0x2ef
0x1a76S0x870S0x2ef,0x1a7cS0x870S0x2ef
0x1a7cS0x870S0x2ef,0x879_0x0S0x2ef
0x1a7cS0x870S0x2ef,0x88f_0x0S0x2ef
0x1a79S0x870S0x2ef,0x1a7cS0x870S0x2ef
0x2ebcS0x894S0x2ef,0x2ebfS0x894S0x2ef
0x30d1S0x29d2S0x894S0x2ef,0x2a06S0x894S0x2ef
0x30d1S0x29d2S0x894S0x2ef,0x2a2cS0x894S0x2ef
0x30d1S0x29d2S0x894S0x2ef,0x2a31S0x894S0x2ef
0x2ec5S0x894S0x2ef,0x2ec8S0x894S0x2ef
0x2ecaS0x894S0x2ef,0x2a37S0x894S0x2ef
0x2eceS0x894S0x2ef,0x2ed1S0x894S0x2ef
0x29e2S0x894S0x2ef,0x2a07S0x894S0x2ef
0x2a03S0x894S0x2ef,0x2a06S0x894S0x2ef
0x2a06S0x894S0x2ef,0x2a07S0x894S0x2ef
0x2a08S0x894S0x2ef,0x2a2dS0x894S0x2ef
0x2a29S0x894S0x2ef,0x2a2cS0x894S0x2ef
0x2a2cS0x894S0x2ef,0x2a2dS0x894S0x2ef
0x2a2eS0x894S0x2ef,0x2a31S0x894S0x2ef
0x2a31S0x894S0x2ef,0x8cbS0x2ef
0x29d5S0x894S0x2ef,0x30d8S0x29d2S0x894S0x2ef
0x29d8S0x894S0x2ef,0x30cdS0x29d2S0x894S0x2ef
0x29dbS0x894S0x2ef,0x29deS0x894S0x2ef
0x30ceS0x29d2S0x894S0x2ef,0x30d1S0x29d2S0x894S0x2ef
0x9e00x95fS0x343,0x2f38S0x9b70x95fS0x343
0x9e40x95fS0x343,0x9e70x95fS0x343
0x9df0x95fS0x343,0x2f1fS0x9b70x95fS0x343
0x9df0x95fS0x343,0x2f24S0x9b70x95fS0x343
0x9df0x95fS0x343,0x2f28S0x9b70x95fS0x343
0x2f1fS0x9b70x95fS0x343,0x2f24S0x9b70x95fS0x343
0x2f1fS0x9b70x95fS0x343,0x30d1S0x2adeS0x9b70x95fS0x343
0x2f1fS0x9b70x95fS0x343,0x30cdS0x2adeS0x9b70x95fS0x343
0x2f24S0x9b70x95fS0x343,0x2f29S0x9b70x95fS0x343
0x2f28S0x9b70x95fS0x343,0x2f29S0x9b70x95fS0x343
